,Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,Agriculture,Transformation,Emballage,Transport,Supermarché et distribution,Consommation,Total
1296,19024,19024,lait et produits laitiers,laits,"Lait entier, pasteurisé","Milk, whole, pasteurised",1.1213551,0.011248836,0.14828708,0.20515424,0.015731601,0,1.5017768569999999
1297,19023,19023,lait et produits laitiers,laits,"Lait entier, UHT","Milk, whole, UHT",1.1213551,0.011248836,0.14828708,0.20515424,0.015731601,0,1.5017768569999999
1298,19805,19805,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté à boire, nature, au lait entier","Fermented milk drink, plain, whole milk",1.1213551,0,0.17703201,0.20515424,0.03557378,0.0066875618,1.5458026917999999
1299,19801,19801,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté à boire, nature, maigre","Fermented milk drink, plain, skimmed milk",0.94193829,0.011248836,0.17703201,0.20179648,0.03557378,0.0066875618,1.3742769578
1300,19539,19539,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, aromatisé, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, flavoured, with sugar, with bifidus",0.86833498,0.16833754,0.17703201,0.2016675,0.03557378,0.0066875618,1.4576333717999999
1301,19542,19542,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, aux fruits, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, with fruits, with sugar, with bifidus",1.5302736,0.14868799,0.17703201,0.23648173,0.03557378,0.0066875618,2.1347366718000003
1302,19546,19546,lait et produits laitiers,produits laitiers frais et assimilés,"Lait fermenté ou spécialité laitière type yaourt, nature, au bifidus","Fermented milk or dairy specialty, yogurt type, plain, with bifidus",1.5453452,0.15006915,0.17703201,0.20177885,0.03557378,0.0066875618,2.1164865518000004
1303,19683,19683,lait et produits laitiers,produits laitiers frais et assimilés,"Lait gélifié aromatisé, allégé en matière grasse et en sucre, rayon frais","Milk jelly, flavoured, reduced fat and sugar, refrigerated",0.93205367,0.16227906,0.18055336,0.20241507,0.03557378,0.0066875618,1.5195625017999999
1304,19679,19679,lait et produits laitiers,produits laitiers frais et assimilés,"Lait gélifié aromatisé, nappé caramel, rayon frais","Milk jelly, flavoured, covered with caramel, refrigerated",1.0788944,0.18275755,0.18055336,0.20326115,0.03557378,0.0066875618,1.6877278018000001
1305,19680,19680,lait et produits laitiers,produits laitiers frais et assimilés,"Lait gélifié aromatisé, rayon frais","Milk jelly, flavoured, refrigerated",0.93205367,0.16227906,0.18055336,0.20241507,0.03557378,0.0066875618,1.5195625017999999
1306,12040,12040,lait et produits laitiers,fromages,Langres,"Langres cheese, from cow's milk",4.2205115,0.27556967,0.26266115,0.21150363,0.03557378,0.0066875618,5.0125072917999995
1307,39220,39220,lait et produits laitiers,produits laitiers frais et assimilés,Liégeois aux fruits,Fruit liegeois,1.9904114,0,0.18574567,0.19071392,0.037393191,0.0066875618,2.4109517428
1308,19681,19681,lait et produits laitiers,produits laitiers frais et assimilés,"Liégeois ou viennois (chocolat, café, caramel ou vanille), rayon frais","Custard topped with whipped cream (chocolate, coffee, caramel or vanilla custard), refrigerated",1.1010337,3.0642118,0.18574567,0.23062756,0.037393191,0.0066875618,4.625699482799999
1309,12037,12037,lait et produits laitiers,fromages,Livarot,"Livarot cheese, from cow's milk",4.5732898,0.25588612,0.26266115,0.21150363,0.03557378,0.0066875618,5.3456020418
1310,12030,12030,lait et produits laitiers,fromages,Maroilles fermier,"Maroilles ""fermier"" cheese",4.7151412,0.24783376,0.26266115,0.21150363,0.03557378,0.0066875618,5.4794010818
1311,12029,12029,lait et produits laitiers,fromages,Maroilles laitier,"Maroilles ""laitier"" cheese",4.6003481,0.25454406,0.26266115,0.21150363,0.03557378,0.0066875618,5.3713182818
1312,12036,12036,lait et produits laitiers,fromages,"Maroilles, sans précision","Maroilles cheese, from cow's milk",4.7072245,0.24872847,0.26266115,0.21150363,0.03557378,0.0066875618,5.4723790918
1313,39001,39001,lait et produits laitiers,produits laitiers frais et assimilés,"Milk-shake, provenant de fast food","Milkshake, from fast foods restaurant",0.97202876,0.024362555,0.10429359,0.21896086,0.037393191,0.0066875618,1.3637265178
1314,12737,12737,lait et produits laitiers,fromages,Mimolette demi-vieille,"Mimolette cheese, half-old, from cow's milk",5.2492875,0.39273154,0.26266115,0.21150363,0.03557378,0.0066875618,6.1584451618000005
1315,12742,12742,lait et produits laitiers,fromages,Mimolette extra-vieille,"Mimolette cheese, extra old, from cow's milk",5.3569937,0.38247951,0.26266115,0.21150363,0.03557378,0.0066875618,6.255899331799999
1316,12735,12735,lait et produits laitiers,fromages,Mimolette jeune,"Mimolette cheese, young, from cow's milk",5.1427812,0.4045608,0.26266115,0.21150363,0.03557378,0.0066875618,6.0637681218
1317,12738,12738,lait et produits laitiers,fromages,Mimolette vieille,"Mimolette cheese, old, from cow's milk",5.4746799,0.37380472,0.26266115,0.21150363,0.03557378,0.0066875618,6.3649107418
1318,12740,12740,lait et produits laitiers,fromages,"Mimolette, sans précision","Mimolette cheese, from cow's milk",5.2492875,0.39273154,0.26266115,0.21150363,0.03557378,0.0066875618,6.1584451618000005
1319,12051,12051,lait et produits laitiers,fromages,Mont d'or ou Vacherin du Haut-Doubs (produit en France) ou Vacherin-Mont d'Or (produit en Suisse),"Vacherin cheese or Mont d'or cheese, from cow's milk",4.3909126,0.2666226,0.26266115,0.21150363,0.03557378,0.0066875618,5.173961321799999
1320,12743,12743,lait et produits laitiers,fromages,Morbier,"Morbier cheese, from cow's milk",5.0148795,0.41639006,0.26266115,0.21150363,0.03557378,0.0066875618,5.9476956818
1321,19852,19852,lait et produits laitiers,produits laitiers frais et assimilés,"Mousse à la crème de marrons, rayon frais","Chestnut mousse, refrigerated",1.3785951,0.20886869,0.18574567,0.31647056,0.037393191,0.0066875618,2.1337607728000005
1322,39206,39206,lait et produits laitiers,produits laitiers frais et assimilés,"Mousse au chocolat (base laitière), rayon frais","Chocolate mousse (milk-based), refrigerated",2.1335752,6.8335411,0.18574567,0.27770951,0.037393191,0.0066875618,9.474652232799999
1323,39210,39210,lait et produits laitiers,produits laitiers frais et assimilés,"Mousse au chocolat traditionnelle, rayon frais","Mousse, chocolate, refrigerated",2.1335752,6.8335411,0.18574567,0.27770951,0.037393191,0.0066875618,9.474652232799999
1324,39228,39228,lait et produits laitiers,produits laitiers frais et assimilés,"Mousse aux fruits, rayon frais","Fruit mousse, refrigerated",1.3785951,0.20886869,0.18574567,0.31647056,0.037393191,0.0066875618,2.1337607728000005
1325,39235,39235,lait et produits laitiers,produits laitiers frais et assimilés,"Mousse liégeoise (chocolat, café, caramel ou vanille), rayon frais","Mousse (chocolate, coffee, caramel or vanilla) topped with whipped cream, refrigerated",1.1010337,2.918804,0.18574567,0.23062756,0.037393191,0.0066875618,4.4802916828
1326,19590,19590,lait et produits laitiers,fromages,Mozzarella au lait de vache,"Mozzarella cheese, from cow's milk",3.8494775,0.29704263,0.26266115,0.21150363,0.03557378,0.0066875618,4.6629462518
1327,12039,12039,lait et produits laitiers,fromages,Munster,"Munster cheese, from cow's milk",4.5521411,0.25722818,0.26266115,0.21150363,0.03557378,0.0066875618,5.3257954018
1328,12031,12031,lait et produits laitiers,fromages,Neufchâtel,"Neufchâtel cheese, from cow's milk",4.1186252,0.28183262,0.26266115,0.21150363,0.03557378,0.0066875618,4.916883941800001
1329,12119,12119,lait et produits laitiers,fromages,Ossau-Iraty,"Ossau-Iraty cheese, from ewe's milk",4.4855436,0.31387294,0.26266115,0.21150363,0.03557378,0.0066875618,5.315842661799999
1330,39236,39236,lait et produits laitiers,produits laitiers frais et assimilés,Pain perdu,French toast,1.314836,0.18108956,0.18577216,0.20854066,0.037393191,0.0066875618,1.9343191327999998
1331,19685,19685,lait et produits laitiers,produits laitiers frais et assimilés,"Panna cotta, rayon frais","Panna cotta, refrigerated",1.2041203,0.28825397,0.18574567,0.19324751,0.037393191,0.0066875618,1.9154482028
1332,12120,12120,lait et produits laitiers,fromages,Parmesan,"Parmesan cheese, from cow's milk",5.2787231,0.39036569,0.26266115,0.21150363,0.03557378,0.0066875618,6.1855149117999995
1333,12831,12831,lait et produits laitiers,fromages,Pélardon (fromage de chèvre),"Pélardon cheese, from goat's milk",6.6526779,0.29397361,0.26266115,0.21150363,0.03557378,0.0066875618,7.4630776318
1334,12836,12836,lait et produits laitiers,fromages,Picodon (fromage de chèvre),"Picodon cheese, from goat's milk",6.0613288,0.29397361,0.26266115,0.21150363,0.03557378,0.0066875618,6.8717285318
1335,12042,12042,lait et produits laitiers,fromages,Pont l'Évêque,"Pont l'Evêque cheese, from cow's milk",4.6223267,0.25364935,0.26266115,0.21150363,0.03557378,0.0066875618,5.3924021718
1336,12839,12839,lait et produits laitiers,fromages,Pouligny Saint-Pierre (fromage de chèvre),"Pouligny Saint-Pierre cheese, from goat's milk",5.6917356,0.29397361,0.26266115,0.21150363,0.03557378,0.0066875618,6.502135331800001
1337,23474,23474,lait et produits laitiers,produits laitiers frais et assimilés,"Profiteroles (crème pâtissière et sauce chocolat), rayon frais","Profiteroles (chou pastry), with custard and chocolate sauce, refrigerated",1.2324297,2.0933522,0.1857635,0.21813436,0.037393191,0.0066875618,3.7737605128000005
1338,12716,12716,lait et produits laitiers,fromages,Provolone,"Provolone cheese, from cow's milk",4.9700701,0.42112177,0.26266115,0.21150363,0.03557378,0.0066875618,5.9076179918
1339,12749,12749,lait et produits laitiers,fromages,Raclette (fromage),"Raclette cheese, from cow's milk",4.9957379,0.41875592,0.26266115,0.21150363,0.03557378,0.0066875618,5.9309199418
1340,12045,12045,lait et produits laitiers,fromages,Reblochon,"Reblochon cheese, from cow's milk",4.5845034,0.25543877,0.26266115,0.21150363,0.03557378,0.0066875618,5.3563682918
1341,39212,39212,lait et produits laitiers,produits laitiers frais et assimilés,"Riz au lait, rayon frais","Rice pudding, refrigerated",1.0672206,0.17103321,0.18574567,0.23040284,0.037393191,0.0066875618,1.6984830728
1342,12847,12847,lait et produits laitiers,fromages,Rocamadour (fromage de chèvre),"Rocamadour cheese, from goat's milk",5.2482237,0.29397361,0.26266115,0.21150363,0.03557378,0.0066875618,6.0586234318
1343,12500,12500,lait et produits laitiers,fromages,Roquefort,"Roquefort cheese, from ewe's milk",5.3131728,0.29397361,0.18055336,0.21150363,0.03557378,0.0066875618,6.0414647418000005
1344,12842,12842,lait et produits laitiers,fromages,Sainte-Maure (fromage de chèvre),"Sainte Maure cheese, from goat's milk",5.396061,0.29397361,0.26266115,0.21150363,0.03557378,0.0066875618,6.206460731800001
1345,12807,12807,lait et produits laitiers,fromages,Sainte-Maure de Touraine (fromage de chèvre),Goat cheese from raw milk,5.6178169,0.29397361,0.26266115,0.21150363,0.03557378,0.0066875618,6.428216631800001
1346,12052,12052,lait et produits laitiers,fromages,Saint-Félicien,"Saint-Felicien cheese, from cow's milk",4.0484844,0.2858588,0.26266115,0.21150363,0.03557378,0.0066875618,4.8507693218000005
1347,12049,12049,lait et produits laitiers,fromages,Saint-Marcellin,"Saint-Marcellin cheese, from cow's milk",3.9334446,0.29167439,0.26266115,0.21150363,0.03557378,0.0066875618,4.7415451118
1348,12751,12751,lait et produits laitiers,fromages,"Saint-Nectaire, fermier","Saint-Nectaire cheese, from cow's milk, milk collected in an unique farm",4.4518358,0.47080468,0.26266115,0.21150363,0.03557378,0.0066875618,5.4390666018
1349,12748,12748,lait et produits laitiers,fromages,"Saint-Nectaire, laitier","Saint-Nectaire cheese, from cow's milk, milks collected in many farms",4.4518358,0.47080468,0.26266115,0.21150363,0.03557378,0.0066875618,5.4390666018
1350,12752,12752,lait et produits laitiers,fromages,"Saint-Nectaire, sans précision","Saint-Nectaire cheese, from cow's milk",4.4518358,0.47080468,0.26266115,0.21150363,0.03557378,0.0066875618,5.4390666018
1351,12755,12755,lait et produits laitiers,fromages,Saint-Paulin (fromage à pâte pressée non cuite demi-ferme),"Saint-Paulin cheese, from cow's milk (semi-hard cheese)",4.763965,0.44083721,0.26266115,0.21150363,0.03557378,0.0066875618,5.7212283318
1352,12725,12725,lait et produits laitiers,fromages,Salers,"Salers cheese, from cow's milk",5.0532747,0.41323559,0.26266115,0.21150363,0.03557378,0.0066875618,5.9829364118
1353,12845,12845,lait et produits laitiers,fromages,Selles-sur-Cher (fromage de chèvre),"Selles-sur-Cher cheese, from goat's milk",5.6917356,0.29397361,0.26266115,0.21150363,0.03557378,0.0066875618,6.502135331800001
1354,39218,39218,lait et produits laitiers,produits laitiers frais et assimilés,"Semoule au lait, rayon frais","Semolina pudding, refrigerated",0.86169509,0.18838735,0.18574567,0.2078398,0.037393191,0.0066875618,1.4877486627999998
1355,12356,12356,lait et produits laitiers,fromages,Snack pour enfants à base de fromage fondu et de gressins,"Processed cheese snack w breadsticks, for children",4.3811181,0.44859949,0.18578351,0.21425449,0.037393191,0.0066875618,5.2738363428
1356,19433,19433,lait et produits laitiers,crèmes et spécialités à base de crème,"Spécialité à base de crème légère 8% MG, fluide ou épaisse","cream, light, 4 to 8% fat, liquid or thick",1.4577616,0.12934822,0.18055336,0.18416821,0.034981936,0.0066875618,1.9935008878
1357,12355,12355,lait et produits laitiers,fromages,Spécialité fromagère fondante au fromage blanc et aux noix,Processed cheese with fresh cream cheese and walnuts,4.5364047,0.45863164,0.18578351,0.21711751,0.037393191,0.0066875618,5.4420181128
1358,19530,19530,lait et produits laitiers,fromages,Spécialité fromagère non affinée à tartiner environ 30-40 % MG aromatisée (ex: ail et fines herbes),"Uncured soft cheese, spreadable, around 30-40% fat, flavoured (ex : garlic and herbs)",4.1848973,0.27825379,0.26266115,0.21150363,0.03557378,0.0066875618,4.9795772118
1359,12340,12340,lait et produits laitiers,fromages,"Spécialité fromagère non affinée environ 20% MG, type fromage en barquette à tartiner ou coque fromagère","Uncured soft cheese, spreadable, around 20% fat, in a tub",3.7733599,0.30106881,0.26266115,0.21150363,0.03557378,0.0066875618,4.590854831800001
1360,12315,12315,lait et produits laitiers,fromages,"Spécialité fromagère non affinée environ 25% MG, type fromage en barquette à tartiner ou coque fromagère","Uncured soft cheese, spreadable, around 25% fat, in a tub",4.1848973,0.27825379,0.26266115,0.21150363,0.03557378,0.0066875618,4.9795772118
1361,1027,1027,lait et produits laitiers,fromages,"Spécialité végétale type fromage à tartiner, au soja, préemballée","Plant-based spread-cheese type, with soybean, prepacked",0.37947665,1.7009885,0.18055336,0.41832514,0.035573861,0.0066875618,2.7216050728000005
1362,1029_1,1029,lait et produits laitiers,fromages,"Spécialité végétale type fromage en tranche, sans soja, préemballée","Plant-based cheese, without soybean, prepacked, sliced",0.52170006,2.0993817,0.26266115,0.43476318,0.035573861,0.0066875618,3.3607675128000003
1363,1029_2,1029,lait et produits laitiers,fromages,"Spécialité végétale type fromage râpé, sans soja, préemballée","Plant-based cheese, without soybean, prepacked, shredded",0.52170006,2.1122117,0.26266115,0.43476318,0.035573861,0.0066875618,3.3735975128000004
1364,19698,19698,lait et produits laitiers,produits laitiers frais et assimilés,"Tiramisu, rayon frais","Tiramisu, refrigerated",8.5073142,2.196715,0.18575489,0.29751124,0.037393191,0.0066875618,11.2313760828
1365,12763,12763,lait et produits laitiers,fromages,Tome des Bauges,Tomme cheese (PDO) from the French Bauges munntains,5.0089587,0.23128169,0.26266115,0.21150363,0.03557378,0.0066875618,5.7566665118
1366,12759,12759,lait et produits laitiers,fromages,Tomme ou tome de montagne ou de Savoie,"Tomme cheese, from mountain or Savoy",4.9285575,0.23575522,0.26266115,0.21150363,0.03557378,0.0066875618,5.680738841799999
